,id,check-in,check-out,titulo,titulo_2,atributo_1,atributo_2,atributo_3,atributo_4,atributo_5,atributo_6,atributo_7,atributo_8,avaliação,comentários,preço,preço_total,superhost
788,40532701,2021-04-16,2021-04-18,Apartamento inteiro em Gonzaga,"Apartamento pé na areia, no melhor ponto de Santos",4 hóspedes,1 quarto,2 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.91,23,216,582,Raridade
791,40532701,2021-04-23,2021-04-25,Apartamento inteiro em Gonzaga,"Apartamento pé na areia, no melhor ponto de Santos",4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.91,23,216,582,Raridade
792,47138268,2021-04-23,2021-04-25,Flat inteiro em Gonzaga,Flat Estanconfor Santos - uma quadra da praia,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,5.0,8,263,605,Raridade
793,38039978,2021-04-23,2021-04-25,Apartamento inteiro em Santos,Estanconfor Santos com Vista Mar,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.63,48,271,541,Raridade
803,33686494,2021-04-02,2021-04-04,Apartamento inteiro em Gonzaga,Prédio frente ao mar na melhor região do Gonzaga,5 hóspedes,2 quartos,3 camas,1 banheiro e meio,Ar-condicionado,Wi-Fi,Self check-In,Permitido animais,4.79,43,213,525,Raridade
804,31422208,2021-04-02,2021-04-04,Flat inteiro em Gonzaga,FLAT - uma quadra da praia do Gonzaga c/ ar e wifi,2 hóspedes,1 quarto,1 cama,1 banheiro,Ar-condicionado,Wi-Fi,Self check-In,Elevador,4.24,46,206,411,Raridade
805,21845532,2021-04-02,2021-04-04,Loft inteiro em José Menino,Studio aconchegante! Predio  frente ao mar Wifi,4 hóspedes,1 quarto,2 camas,1 banheiro,Ar-condicionado,Wi-Fi,Self check-In,Vista para as águas,4.91,80,161,422,Raridade
806,47137774,2021-04-02,2021-04-04,Quarto inteiro em Jardim Las Palmas,✔Suíte Privada | Cama Queen | AC | Piscina | Praia,2 hóspedes,1 quarto,1 cama,1 banheiros privado,Ar-condicionado,Wi-Fi,Piscina,Estacionamento gratuito,5.0,14,194,388,Raridade
807,41319815,2021-04-09,2021-04-11,Apartamento inteiro em Itararé,"Apartamento aconchegante em Santos, próximo ao mar",4 hóspedes,1 quarto,3 camas,1 banheiro,Cozinha,Estacionamento gratuito,Permitido animais,Máquina de Lavar,4.82,17,117,283,Raridade
808,38039978,2021-04-09,2021-04-11,Apartamento inteiro em Santos,Estanconfor Santos com Vista Mar,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.63,48,285,569,Raridade
809,20222310,2021-04-09,2021-04-11,Apartamento inteiro em Ilha Porchat,"Ilha Porchat, com vista, garagem e Wi-Fi",4 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.71,104,164,377,Raridade
811,41352574,2021-04-09,2021-04-11,Condomínio inteiro em Aviação,Apto na Praia Grande,3 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.96,45,148,296,Raridade
813,30704913,2021-04-02,2021-04-04,Apartamento inteiro em Gonzaga,Apto Praia Gonzaga - Santos (100 metros da praia),4 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Self check-In,Elevador,Estacionamento gratuito,4.68,95,171,342,Raridade
816,36733042,2021-04-16,2021-04-18,Apartamento inteiro em Guarujá,"Guarujá, praia 100m, Tv cb , Wi-Fi, ar Split -1310",4 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.83,70,187,434,Raridade
818,39216218,2021-04-16,2021-04-18,Apartamento inteiro em  São Vicente,Kit Veraneio - Vista total para o mar,3 hóspedes,1 quarto,1 cama,1 banheiro,Cozinha,Elevador,Self check-In,Vista para o mar,4.96,51,144,388,Raridade
819,15080287,2021-04-16,2021-04-18,Apartamento inteiro em Santos,De frente para a praia com Wi-Fi,2 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.89,167,183,527,Raridade
821,35592746,2021-04-02,2021-04-04,Condomínio inteiro em Embaré,Conforto na rua da praia!,4 hóspedes,1 quarto,3 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,5.0,29,220,479,Raridade
822,29340787,2021-04-23,2021-04-25,Flat inteiro em Centro,Flat Boulevard com Ar condicionado e WI FI piscina,3 hóspedes,Estúdio,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.85,65,168,456,Raridade
823,32190926,2021-04-23,2021-04-25,Apartamento inteiro em Santos,"Aconchego à Beira Mar, 100m da Praia/Ilha.",4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.85,78,147,359,Raridade
824,47248981,2021-04-23,2021-04-25,Loft inteiro em Ilha Porchat,"Paraíso sobre o Mar, Ilha Porchat🏝 😍🍹🍹😍",2 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Vista para as águas,5.0,8,351,822,Raridade
825,31952361,2021-04-23,2021-04-25,Apartamento inteiro em Centro,"Apto frente ao mar c/ playground, ar cond. e Wi-Fi",6 hóspedes,Estúdio,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.61,70,175,399,Raridade
826,15080287,2021-04-23,2021-04-25,Apartamento inteiro em Santos,De frente para a praia com Wi-Fi,2 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.89,167,183,527,Raridade
830,31952361,2021-04-23,2021-04-25,Apartamento inteiro em Centro,"Apto frente ao mar c/ playground, ar cond. e Wi-Fi",6 hóspedes,Estúdio,2 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.61,70,175,399,Raridade
831,40945881,2021-04-09,2021-04-11,Loft inteiro em Guarujá,"Guarujá, praia 1 quadra, Wi-Fi, ar Split - 1002",4 hóspedes,1 quarto,4 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.83,41,187,434,Raridade
832,38672853,2021-04-09,2021-04-11,Apartamento inteiro em Nova Mirim,Apto 74 pronto para oferecer o melhor pra você!,3 hóspedes,1 quarto,3 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.94,64,211,502,Raridade
833,21675628,2021-04-09,2021-04-11,Apartamento inteiro em José Menino,Studio Holliday - Linda vista da praia (Santos/SP),4 hóspedes,Estúdio,1 cama,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.93,85,171,461,Raridade
835,44360124,2021-04-16,2021-04-18,Apartamento inteiro em Boa Vista,Apartamento Boa Vista,2 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Máquina de Lavar,4.95,19,164,377,Raridade
836,40945881,2021-04-16,2021-04-18,Loft inteiro em Guarujá,"Guarujá, praia 1 quadra, Wi-Fi, ar Split - 1002",4 hóspedes,1 quarto,4 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.83,41,187,434,Raridade
838,31422208,2021-04-16,2021-04-18,Flat inteiro em Gonzaga,FLAT - uma quadra da praia do Gonzaga c/ ar e wifi,2 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.24,46,206,411,Raridade
839,26280556,2021-04-16,2021-04-18,Quarto inteiro em Guarujá,Suite no Apartamento da Isabel,2 hóspedes,1 quarto,1 cama,1 banheiros privado,Wi-Fi,Cozinha,Café da Manhã,Elevador,4.99,81,149,297,Raridade
842,38672853,2021-04-16,2021-04-18,Apartamento inteiro em Nova Mirim,Apto 74 pronto para oferecer o melhor pra você!,3 hóspedes,1 quarto,3 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.94,64,211,502,Raridade
844,15080287,2021-04-16,2021-04-18,Apartamento inteiro em Santos,De frente para a praia com Wi-Fi,2 hóspedes,1 quarto,1 cama,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.89,167,183,527,Raridade
845,46045251,2021-04-16,2021-04-18,Apartamento inteiro em Gonzaga,Estanconfor Vista parcial Mar - 2 quartos,4 hóspedes,2 quartos,2 camas,2 banheiros,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.38,13,279,558,Raridade
846,39336211,2021-04-23,2021-04-25,Apartamento inteiro em São Paulo,Vista panorâmica para mar,2 hóspedes,1 quarto,1 cama,1 banheiro,Elevador,Estacionamento gratuito,Vista para o mar,Cozinha,4.75,24,164,388,Raridade
847,40945881,2021-04-23,2021-04-25,Loft inteiro em Guarujá,"Guarujá, praia 1 quadra, Wi-Fi, ar Split - 1002",4 hóspedes,1 quarto,4 camas,1 banheiro,Ar-condicionado,Wi-Fi,Self check-In,Elevador,4.83,41,187,434,Raridade
848,15080287,2021-04-23,2021-04-25,Apartamento inteiro em Santos,De frente para a praia com Wi-Fi,2 hóspedes,1 quarto,1 cama,1 banheiro,Ar-condicionado,Wi-Fi,Self check-In,Elevador,4.89,167,183,527,Raridade
856,31567025,2021-04-16,2021-04-18,Condomínio inteiro em Praia Grande,Apartamento inteiro em frente ao mar -Praia Grande,6 hóspedes,1 quarto,4 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.90,42,171,342,Raridade
858,21675628,2021-04-16,2021-04-18,Apartamento inteiro em José Menino,Studio Holliday - Linda vista da praia (Santos/SP),4 hóspedes,Estúdio,1 cama,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.93,85,171,461,Raridade
861,24180180,2021-04-23,2021-04-25,Apartamento inteiro em Gonzaga,Apartamento Gonzaga  Santos com ar condicionado.,8 hóspedes,3 quartos,7 camas,2 banheiros,Ar-condicionado,Wi-Fi,Self check-In,Elevador,4.70,50,194,388,Raridade
862,21675628,2021-04-23,2021-04-25,Apartamento inteiro em José Menino,Studio Holliday - Linda vista da praia (Santos/SP),4 hóspedes,Estúdio,1 cama,1 banheiro,Ar-condicionado,Wi-Fi,Self check-In,Elevador,4.93,85,171,461,Raridade
864,46946150,2021-04-30,previous_page_section_name=1000,Apartamento inteiro em Balneario Cidade Atlantica,"Apartamento super aconchegante na Enseada, Guarujá",6 hóspedes,2 quartos,3 camas,1 banheiro e meio,Cozinha,Estacionamento gratuito,Permitido animais,Máquina de Lavar,5.0,9,128,228,Novo preço mais baixo
865,37602479,2021-04-02,2021-04-04,Apartamento inteiro em Embaré,"Santos - Pé na areia, ótima localização, iluminado",4 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Self check-In,Elevador,Estacionamento gratuito,4.94,36,158,456,Raridade
870,30497949,2021-04-16,2021-04-18,Apartamento inteiro em Aviação,Aviação apartamento com vista e excelente ambiente,6 hóspedes,2 quartos,2 camas,1 banheiro,Wi-Fi,Elevador,Estacionamento gratuito,Permitido animais,4.89,62,142,434,Raridade
871,43076178,2021-04-16,2021-04-18,Condomínio inteiro em Gonzaga,Residencial Estanconfor com Vista Mar (2,6 hóspedes,1 quarto,3 camas,1 banheiro,Ar-condicionado,Wi-Fi,Self check-In,Secadora,4.24,17,282,563,Raridade
872,46052240,2021-04-16,2021-04-18,Apartamento inteiro em Boqueirão,"Apto 50m  praia,sacada e ar condicionado.",4 hóspedes,1 quarto,2 camas,1 banheiro,Ar-condicionado,Wi-Fi,Self check-In,Permitido animais,5.0,5,222,593,Raridade
874,46115874,2021-04-02,2021-04-04,Flat inteiro em Boqueirão,"#flat85 - WiFi, Piscina, Churrasqueira e Garagem",2 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.93,15,232,543,Raridade
875,44122369,2021-04-02,2021-04-04,Apartamento inteiro em Ilha Porchat,Flat com vista total para o mar no Ilha Porchat,4 hóspedes,Estúdio,2 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.77,22,236,582,Raridade
876,40633504,2021-04-02,2021-04-04,Flat inteiro em Boqueirão,"#studio57 - A/C, WiFi, Piscina, Churrasq. e Vaga",4 hóspedes,Estúdio,1 cama,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.94,62,263,605,Raridade
878,45623354,2021-04-16,2021-04-18,Apartamento inteiro em Embaré,Ótima localização - uma quadra da praia,3 hóspedes,1 quarto,1 cama,1 banheiro e meio,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.75,8,238,616,Raridade
879,47517305,2021-04-23,2021-04-25,Apartamento inteiro em Gonzaga,Book Santos - Estanconfor 2010 - Sacada ampla com a melhor vista Mar,4 hóspedes,1 quarto,1 cama,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.71,7,356,841,Raridade
880,45623354,2021-04-23,2021-04-25,Apartamento inteiro em Embaré,Ótima localização - uma quadra da praia,3 hóspedes,1 quarto,1 cama,1 banheiro e meio,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.75,8,238,616,Raridade
881,39258935,2021-04-02,2021-04-04,Apartamento inteiro em Guarujá,Ap confortável e ótima localização,4 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Elevador,Estacionamento gratuito,Cozinha,4.83,58,203,475,Raridade
884,45112809,2021-04-02,2021-04-04,Flat inteiro em Boqueirão,"#flat154 - WiFi, Piscina, Churrasqueira e Garagem",6 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Self check-In,Piscina,Estacionamento gratuito,4.83,18,263,616,Raridade
889,43932528,2021-04-02,2021-04-04,Apartamento inteiro em Vila Matias,FUSION HOME | Garagem | Wi-Fi | Netflix,5 hóspedes,1 quarto,1 cama,1 banheiro,Ar-condicionado,Wi-Fi,Self check-In,Secadora,4.94,32,294,713,Raridade
891,42604902,2021-04-23,2021-04-25,Apartamento inteiro em Itararé,"Ap em flat, Frente Praia, Comodidades, Dormem 5",5 hóspedes,1 quarto,1 cama,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.87,23,180,438,Novo preço mais baixo
893,20283404,2021-04-23,2021-04-25,Apartamento inteiro em Santos,BOOK SANTOS - Unlimited 1111 - Um Resort em Santos,4 hóspedes,1 quarto,2 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.75,36,327,784,Raridade
899,1524863,2021-04-02,2021-04-04,Condomínio inteiro em Santos,Santos WiFI TV 70 m2 AR - Piscina Lazer,4 hóspedes,1 quarto,2 camas,2 banheiros,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.78,137,164,418,Raridade
901,28668206,2021-04-16,2021-04-18,Flat inteiro em Gonzaga,Apartamento Flat com serviço,2 hóspedes,1 quarto,1 cama,1 banheiro e meio,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.68,136,174,380,Raridade
903,8273746,2021-04-16,2021-04-18,Apartamento inteiro em Santos,Apto Gonzaga Lado Shopping Miramar 106,4 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.91,88,183,365,Raridade
905,41269141,2021-04-16,2021-04-18,Apartamento inteiro em Itararé,APTO STUDIO Santos-São Vicente Vista ao mar,4 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Cozinha,Permitido animais,Vista para o mar,4.88,44,130,320,Raridade
907,36625620,2021-04-23,2021-04-25,Apartamento inteiro em Santos,Requinte & Conforto Frente à Praia do Gonzaga.,4 hóspedes,1 quarto,2 camas,1 banheiro e meio,Ar-condicionado,Wi-Fi,Self check-In,Vista para as águas,4.97,30,208,536,Raridade
909,8273746,2021-04-23,2021-04-25,Apartamento inteiro em Santos,Apto Gonzaga Lado Shopping Miramar 106,4 hóspedes,1 quarto,3 camas,1 banheiro,Ar-condicionado,Wi-Fi,Self check-In,Elevador,4.91,88,183,365,Raridade
913,24115709,2021-04-23,2021-04-25,Apartamento inteiro em Santos,wi-fi/ar condicionado/ TV 4k/ utensílios praia,3 hóspedes,1 quarto,4 camas,1 banheiro,Ar-condicionado,Wi-Fi,Self check-In,Estacionamento gratuito,4.95,105,150,394,Raridade
917,41364919,2021-04-09,2021-04-11,Apartamento inteiro em Santos,Casual & Atemporal Frente à Praia José Menino.,4 hóspedes,Estúdio,2 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.94,16,191,502,Raridade
918,41364919,2021-04-23,2021-04-25,Apartamento inteiro em Santos,Casual & Atemporal Frente à Praia José Menino.,4 hóspedes,Estúdio,2 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.94,16,197,514,Raridade
921,24115709,2021-04-23,2021-04-25,Apartamento inteiro em Santos,wi-fi/ar condicionado/ TV 4k/ utensílios praia,3 hóspedes,1 quarto,4 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.95,105,150,394,Raridade
922,46033720,2021-04-23,2021-04-25,Apartamento inteiro em José Menino,"Studio 607, frente ao mar, completo  todo decorado",4 hóspedes,1 quarto,2 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,5.0,9,181,496,Raridade
924,41493308,2021-04-09,2021-04-11,Loft inteiro em Ponta da Praia,Apartamento na Ponta da Praia em Santos com Wifi,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.63,8,111,342,Raridade
929,47138268,2021-04-23,2021-04-25,Flat inteiro em Gonzaga,Flat Estanconfor Santos - uma quadra da praia,4 hóspedes,1 quarto,2 camas,1 banheiro,Ar-condicionado,Wi-Fi,Self check-In,Secadora,5.0,8,263,605,Raridade
931,38842222,2021-04-23,2021-04-25,Flat inteiro em São Vicente,Flat em Apart Service c/Lazer e Serviços Diários-2,3 hóspedes,Estúdio,1 cama,1 banheiro,Ar-condicionado,Wi-Fi,Elevador,Piscina,4.41,17,137,274,Raridade
933,45507297,2021-04-16,2021-04-18,Apartamento inteiro em São Paulo,"Apto na quadra da praia Gonzaguinha, São Vicente.",5 hóspedes,1 quarto,4 camas,1 banheiro,Wi-Fi,Cozinha,Máquina de Lavar,Vista para o mar,5.0,5,160,320,Raridade
935,38039978,2021-04-16,2021-04-18,Apartamento inteiro em Santos,Estanconfor Santos com Vista Mar,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.63,48,285,569,Raridade
936,20222310,2021-04-16,2021-04-18,Apartamento inteiro em Ilha Porchat,"Ilha Porchat, com vista, garagem e Wi-Fi",4 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.71,104,164,377,Raridade
940,42040376,2021-04-16,2021-04-18,Apartamento inteiro em Itararé,Apartamento 1 quadra da praia divisa São Vicente,2 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.80,5,128,280,Raridade
941,47021279,2021-04-16,2021-04-18,Flat inteiro em Boqueirão,"#flat31 - 50mbs, Piscina, Churrasqueira e Garagem",3 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,5.0,7,211,502,Raridade
943,10738617,2021-04-02,2021-04-04,Apartamento inteiro em Santos,Kitnet para temporada mobiliado,3 hóspedes,Estúdio,2 camas,1 banheiro,Self check-In,Elevador,Vista para o mar,Cozinha,4.87,233,149,297,Raridade
944,36733042,2021-04-16,2021-04-18,Apartamento inteiro em Guarujá,"Guarujá, praia 100m, Tv cb , Wi-Fi, ar Split -1310",4 hóspedes,1 quarto,3 camas,1 banheiro,Ar-condicionado,Wi-Fi,Self check-In,Elevador,4.83,70,187,434,Raridade
947,46045251,2021-04-16,2021-04-18,Apartamento inteiro em Gonzaga,Estanconfor Vista parcial Mar - 2 quartos,4 hóspedes,2 quartos,2 camas,2 banheiros,Ar-condicionado,Wi-Fi,Self check-In,Secadora,4.38,13,279,558,Raridade
948,43043506,2021-04-16,2021-04-18,Condomínio inteiro em Gonzaga,Estanconfor Vista Mar - 2 quartos,5 hóspedes,2 quartos,3 camas,2 banheiros,Ar-condicionado,Wi-Fi,Self check-In,Secadora,4.88,33,314,627,Raridade
951,47137774,2021-04-09,2021-04-11,Quarto inteiro em Jardim Las Palmas,✔Suíte Privada | Cama Queen | AC | Piscina | Praia,2 hóspedes,1 quarto,1 cama,1 banheiros privado,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,5.0,14,194,388,Raridade
952,45020057,2021-04-09,2021-04-11,Apartamento inteiro em José Menino,Book Santos - Unlimited 911 - Estúdio Elegância,4 hóspedes,1 quarto,1 cama,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.92,24,327,784,Raridade
953,41352574,2021-04-23,2021-04-25,Condomínio inteiro em Aviação,Apto na Praia Grande,3 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Self check-In,Elevador,Estacionamento gratuito,4.96,45,147,294,Raridade
954,31825942,2021-04-23,2021-04-25,Casa inteira em Enseada I,Kitnet na praia para home-office,6 hóspedes,1 quarto,5 camas,1 banheiro,Ar-condicionado,Wi-Fi,Self check-In,Estacionamento gratuito,4.71,39,124,297,Novo preço mais baixo
956,17964527,2021-04-23,2021-04-25,Apartamento inteiro em São Vicente,"Aconchegante apartamento à beira-mar, em Itararé",6 hóspedes,2 quartos,2 camas,1 banheiro,Wi-Fi,Elevador,Estacionamento gratuito,Vista para o mar,4.84,70,119,377,Raridade
958,15080287,2021-04-02,2021-04-04,Apartamento inteiro em Santos,De frente para a praia com Wi-Fi,2 hóspedes,1 quarto,1 cama,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.89,167,183,527,Raridade
959,24180180,2021-04-02,2021-04-04,Apartamento inteiro em Gonzaga,Apartamento Gonzaga  Santos com ar condicionado.,8 hóspedes,3 quartos,7 camas,2 banheiros,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.70,50,194,388,Raridade
961,35682443,2021-04-02,2021-04-04,Condomínio inteiro em Centro,Apartamento com piscina no centro de São Vicente!,2 hóspedes,Estúdio,3 camas,1 banheiro e meio,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.40,28,86,251,Novo preço mais baixo
962,10738617,2021-04-09,2021-04-11,Apartamento inteiro em Santos,Kitnet para temporada mobiliado,3 hóspedes,Estúdio,2 camas,1 banheiro,Cozinha,Elevador,Self check-In,Vista para o mar,4.87,233,149,297,Raridade
964,31422208,2021-04-09,2021-04-11,Flat inteiro em Gonzaga,FLAT - uma quadra da praia do Gonzaga c/ ar e wifi,2 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.24,46,206,411,Raridade
965,38958769,2021-04-09,2021-04-11,Condomínio inteiro em Ponta da Praia,De frente para o mar com varanda. Perto do aquário,2 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.96,26,232,514,Raridade
966,45380521,2021-04-09,2021-04-11,Apartamento inteiro em José Menino,Apartamento com Wi-Fi em frente ao mar,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.85,13,176,411,Raridade
967,31518817,2021-04-16,2021-04-18,Apartamento inteiro em Centro,Kitnet em frente à praia - Gonzaguinha - S Vicente,6 hóspedes,1 quarto,1 cama,1 banheiro,Self check-In,Elevador,Vista para o mar,Cozinha,4.62,79,137,274,Raridade
969,10738617,2021-04-16,2021-04-18,Apartamento inteiro em Santos,Kitnet para temporada mobiliado,3 hóspedes,Estúdio,2 camas,1 banheiro,Self check-In,Elevador,Vista para o mar,Cozinha,4.87,233,149,297,Raridade
970,42037739,2021-04-16,2021-04-18,Apartamento inteiro em Praia Grande,"Linda quitinete, com vista maravilhosa para o mar!",4 hóspedes,Estúdio,3 camas,1 banheiro,Wi-Fi,Estacionamento gratuito,Vista para o mar,Cozinha,5.0,29,201,502,Raridade
971,31653541,2021-04-16,2021-04-18,Apartamento inteiro em São Vicente,Loft vista espetacular para o mar. Brisamar,4 hóspedes,1 quarto,3 camas,1 banheiro,Ar-condicionado,Wi-Fi,Self check-In,Vista para as águas,4.91,87,348,776,Raridade
973,46033720,2021-04-02,2021-04-04,Apartamento inteiro em José Menino,"Studio 607, frente ao mar, completo  todo decorado",4 hóspedes,1 quarto,2 camas,1 banheiro,Ar-condicionado,Wi-Fi,Self check-In,Estacionamento gratuito,5.0,9,260,654,Raridade
974,20222310,2021-04-02,2021-04-04,Apartamento inteiro em Ilha Porchat,"Ilha Porchat, com vista, garagem e Wi-Fi",4 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Self check-In,Secadora,Elevador,4.71,104,209,468,Raridade
976,17964527,2021-04-02,2021-04-04,Apartamento inteiro em São Vicente,"Aconchegante apartamento à beira-mar, em Itararé",6 hóspedes,2 quartos,2 camas,1 banheiro,Wi-Fi,Elevador,Estacionamento gratuito,Vista para o mar,4.84,70,131,402,Raridade
978,44914895,2021-04-09,2021-04-11,Loft inteiro em Ilha Porchat,Estúdio Ilha Residence - Vista Espetacular do mar,4 hóspedes,1 quarto,1 cama,1 banheiro,Ar-condicionado,Wi-Fi,Self check-In,Estacionamento gratuito,5.0,16,236,571,Raridade
979,32401352,2021-04-09,2021-04-11,Quarto inteiro em Barra Funda,Suíte aconchegante Pitangueiras  Guarujá,2 hóspedes,1 quarto,1 cama,1 banheiros privado,Wi-Fi,Elevador,Piscina,Estacionamento gratuito,4.87,92,194,388,Raridade
991,45623354,2021-04-02,2021-04-04,Apartamento inteiro em Embaré,Ótima localização - uma quadra da praia,3 hóspedes,1 quarto,1 cama,1 banheiro e meio,Ar-condicionado,Wi-Fi,Self check-In,Secadora,4.75,8,238,616,Raridade
992,42539013,2021-04-02,2021-04-04,Condomínio inteiro em Cidade Ocian,Apto 01 dorm na Praia Grande c/ wi-fi,6 hóspedes,1 quarto,3 camas,1 banheiro,Elevador,Estacionamento gratuito,Permitido animais,Cozinha,4.89,28,139,302,Raridade
993,47021279,2021-04-02,2021-04-04,Flat inteiro em Boqueirão,"#flat31 - 50mbs, Piscina, Churrasqueira e Garagem",3 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Vista para as águas,Piscina,Estacionamento gratuito,5.0,7,252,584,Raridade
994,40675774,2021-04-09,2021-04-11,Apartamento inteiro em Gonzaga,"Em frente a praia, com wi-fi, TV a cabo e equipado",5 hóspedes,1 quarto,3 camas,1 banheiro,Ar-condicionado,Wi-Fi,Self check-In,Secadora,5.0,6,183,525,Novo preço mais baixo
996,15080287,2021-04-09,2021-04-11,Apartamento inteiro em Santos,De frente para a praia com Wi-Fi,2 hóspedes,1 quarto,1 cama,1 banheiro,Ar-condicionado,Wi-Fi,Self check-In,Elevador,4.89,167,183,527,Raridade
