,id,check-in,check-out,titulo,titulo_2,atributo_1,atributo_2,atributo_3,atributo_4,atributo_5,atributo_6,atributo_7,atributo_8,avaliação,comentários,preço,preço_total,superhost
257,38039978,2021-03-26,2021-03-28,Apartamento inteiro em Santos,Estanconfor Santos com Vista Mar,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.63,49,288,576,Raridade
258,46461344,2021-03-26,2021-03-28,Apartamento inteiro em Vila Tupi,"Apto de frente para praia, durma c o som do mar.",6 hóspedes,1 quarto,8 camas,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.80,5,181,491,Raridade
260,11956536,2021-03-26,2021-03-28,Loft inteiro em São Vicente,LOFT SOBRE O MAR - ILHA PORCHAT- PANORÂMICO -WI-FI,3 hóspedes,1 quarto,4 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.96,254,351,822,Raridade
261,30497949,2021-03-12,2021-03-14,Apartamento inteiro em Aviação,Aviação apartamento com vista e excelente ambiente,6 hóspedes,2 quartos,2 camas,1 banheiro,Elevador,Wi-Fi,Máquina de Lavar,Permitido animais,4.89,62,136,422,Raridade
262,42086418,2021-03-12,2021-03-14,Condomínio inteiro em Ilha Porchat,WI-FI / GARAGEM  / NETFLIX /ILHA PORCHAT  💙 💙,4 hóspedes,Estúdio,2 camas,1 banheiro e meio,Elevador,Wi-Fi,Self check-In,Ar-condicionado,5.0,16,127,253,Novo preço mais baixo
263,40884233,2021-03-12,2021-03-14,Apartamento inteiro em Vila Tupi,Apartamento aconchegante frente ao mar.,4 hóspedes,1 quarto,2 camas,1 banheiro,Vista para o mar,Wi-Fi,Cozinha,Estacionamento gratuito,4.93,43,160,320,Raridade
264,38672853,2021-03-12,2021-03-14,Apartamento inteiro em Nova Mirim,Apto 74 pronto para oferecer o melhor pra você!,3 hóspedes,1 quarto,3 camas,1 banheiro,Elevador,Vista para o mar,Wi-Fi,Vista para as águas,4.94,64,211,502,Raridade
265,32122547,2021-03-12,2021-03-14,Apartamento inteiro em Aparecida,Kitnet frente a praia VISTA LINDA PARA O MAR,4 hóspedes,Estúdio,3 camas,1 banheiro,Elevador,Vista para o mar,Wi-Fi,Ar-condicionado,4.72,137,123,246,Raridade
270,22469373,2021-03-19,2021-03-21,Apartamento inteiro em Vila Assuncao,Apto - Temporada - Praia Grande,6 hóspedes,1 quarto,6 camas,1 banheiro,Elevador,Vista para o mar,Wi-Fi,Self check-In,4.63,38,103,205,Novo preço mais baixo
271,39704194,2021-03-19,2021-03-21,Apartamento inteiro em São Vicente,"Ilha Porchat, Vista Panorâmica, estacionamento",2 hóspedes,1 quarto,1 cama,1 banheiro,Elevador,Vista para o mar,Wi-Fi,Ar-condicionado,4.86,42,145,399,Raridade
273,44642259,2021-03-12,2021-03-14,Apartamento inteiro em Guilhermina,"Apto c/vista pro Mar Praia Grande, 2 vagas garagem",6 hóspedes,2 quartos,7 camas,3 banheiros,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.96,25,248,616,Raridade
274,39704194,2021-03-12,2021-03-14,Apartamento inteiro em São Vicente,"Ilha Porchat, Vista Panorâmica, estacionamento",2 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.86,42,145,399,Raridade
275,45507297,2021-03-12,2021-03-14,Apartamento inteiro em São Paulo,"Apto na quadra da praia Gonzaguinha, São Vicente.",5 hóspedes,1 quarto,4 camas,1 banheiro,Wi-Fi,Cozinha,Permitido animais,Máquina de Lavar,5.0,5,160,320,Raridade
276,13138016,2021-03-26,2021-03-28,Apartamento inteiro em Santos,Canto charmoso na praia,4 hóspedes,Estúdio,2 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.77,177,106,262,Raridade
277,41364919,2021-03-26,2021-03-28,Apartamento inteiro em Santos,Casual & Atemporal Frente à Praia José Menino.,4 hóspedes,Estúdio,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.94,16,191,502,Raridade
280,22030682,2021-03-26,2021-03-28,Flat inteiro em Gonzaga,Estanconfor Santos Gonzaga,4 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.89,168,234,468,Raridade
281,41990959,2021-03-26,2021-03-28,Apartamento inteiro em Nova Mirim,Apto 84 pronto para oferecer o melhor pra você!,3 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.94,36,211,502,Raridade
284,40633504,2021-03-05,2021-03-07,Flat inteiro em Boqueirão,"#studio57 - A/C, WiFi, Piscina, Churrasq. e Vaga",4 hóspedes,Estúdio,1 cama,1 banheiro,Estacionamento gratuito,Wi-Fi,Cozinha,Ar-condicionado,4.94,64,263,605,Raridade
285,28685495,2021-03-12,2021-03-14,Apartamento inteiro em Vila Tupi,Apartamento Praia Grande - Vila Tupi,6 hóspedes,1 quarto,4 camas,1 banheiro,Elevador,Wi-Fi,Academia,Máquina de Lavar,4.66,79,149,297,Raridade
286,24115709,2021-03-12,2021-03-14,Apartamento inteiro em Santos,wi-fi/ar condicionado/ TV 4k/ utensílios praia,3 hóspedes,1 quarto,4 camas,1 banheiro,Wi-Fi,Self check-In,Ar-condicionado,Máquina de Lavar,4.95,107,150,394,Raridade
287,39216218,2021-03-12,2021-03-14,Apartamento inteiro em  São Vicente,Kit Veraneio - Vista total para o mar,3 hóspedes,1 quarto,1 cama,1 banheiro,Elevador,Vista para o mar,Self check-In,Cozinha,4.96,52,144,388,Raridade
290,27300227,2021-03-26,2021-03-28,Apartamento inteiro em Guilhermina,Apartamento pé na areia - Praia Grande - 6hóspedes,6 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.88,58,178,456,Novo preço mais baixo
294,36447876,2021-03-12,2021-03-14,Apartamento inteiro em Nova Mirim,Apartamento à 300 metros da Praia- Vila Mirim - PG,6 hóspedes,1 quarto,2 camas,1 banheiro,Elevador,Vista para o mar,Máquina de Lavar,Permitido animais,4.73,64,176,426,Raridade
296,45974609,2021-03-12,2021-03-14,Apartamento inteiro em Vila Caiçara,Apartamento Beira da Praia,8 hóspedes,2 quartos,2 camas,2 banheiros,Vista para o mar,Wi-Fi,Self check-In,Cozinha,5.0,9,165,399,Raridade
297,45973067,2021-03-12,2021-03-14,Apartamento inteiro em Vilamar,"Kitão a beira mar, Praia Grande/SP, Bairro Caiçara",6 hóspedes,1 quarto,3 camas,1 banheiro,Vista para o mar,Permitido animais,Cozinha,Estacionamento gratuito,4.67,6,171,342,Raridade
298,34021661,2021-03-19,2021-03-21,Apartamento inteiro em Aparecida,Kitnet confortável na Orla da Praia/ Santos,2 hóspedes,1 quarto,4 camas,1 banheiro e meio,Estacionamento gratuito,Wi-Fi,Cozinha,Ar-condicionado,4.85,40,116,331,Raridade
299,42517975,2021-03-12,2021-03-14,Condomínio inteiro em São Vicente,Ótima localização frente ao mar Praia Itararé,2 hóspedes,1 quarto,2 camas,1 banheiro,Vista para o mar,Self check-In,Vista para as águas,Ar-condicionado,4.36,11,108,285,Novo preço mais baixo
301,45462075,2021-03-12,2021-03-14,Apartamento inteiro em Nova Mirim,Apartamento com linda vista ao mar,4 hóspedes,1 quarto,3 camas,1 banheiro,Vista para o mar,Wi-Fi,Piscina,Cozinha,4.94,18,211,502,Raridade
302,40945881,2021-03-26,2021-03-28,Loft inteiro em Guarujá,"Guarujá, praia 1 quadra, Wi-Fi, ar Split - 1002",4 hóspedes,1 quarto,4 camas,1 banheiro,Elevador,Wi-Fi,Self check-In,Ar-condicionado,4.83,41,187,434,Raridade
306,44419309,2021-03-26,2021-03-28,Apartamento inteiro em José Menino,Charmoso apartamento em Santos na quadra da praia,4 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.84,25,171,342,Novo preço mais baixo
307,20222310,2021-03-26,2021-03-28,Apartamento inteiro em Ilha Porchat,"Ilha Porchat, com vista, garagem e Wi-Fi",4 hóspedes,1 quarto,1 cama,1 banheiro,Elevador,Vista para o mar,Wi-Fi,Self check-In,4.71,104,164,377,Raridade
308,23619199,2021-03-12,2021-03-14,Apartamento inteiro em Guilhermina,Apto  50 mts da Praia otima localizaçao c/ Garagem,6 hóspedes,1 quarto,5 camas,1 banheiro,Cozinha,Estacionamento gratuito,Elevador,Self check-In,4.94,69,214,548,Raridade
309,41143618,2021-03-12,2021-03-14,Apartamento inteiro em Mongagua,Apto de 1 dorm frente ao mar com piscina no centro,6 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.89,35,178,445,Raridade
311,42329117,2021-03-12,2021-03-14,Apartamento inteiro em Nova Mirim,Apto. novo-frente ao mar-piscina na cobertura-wifi,4 hóspedes,1 quarto,4 camas,1 banheiro,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.88,34,258,616,Raridade
313,39499342,2021-03-12,2021-03-14,Apartamento inteiro em Praia Grande,"Apartamento 1 dormitório no Boqueirão com Piscina, 50 metros da Praia",4 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,5.0,18,230,580,Raridade
315,31952361,2021-03-19,2021-03-21,Apartamento inteiro em Centro,"Apto frente ao mar c/ playground, ar cond. e Wi-Fi",6 hóspedes,Estúdio,2 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Cozinha,Ar-condicionado,4.59,71,187,434,Raridade
316,36550628,2021-03-05,2021-03-07,Flat inteiro em Gonzaga,Flat Estanconfor Santos - uma quadra da praia,4 hóspedes,1 quarto,2 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Cozinha,Ar-condicionado,4.98,51,263,605,Raridade
317,46461344,2021-03-05,2021-03-07,Apartamento inteiro em Vila Tupi,"Apto de frente para praia, durma c o som do mar.",6 hóspedes,1 quarto,8 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Cozinha,Ar-condicionado,4.80,5,181,491,Raridade
319,38346131,2021-03-12,2021-03-14,Apartamento inteiro em Praia Grande,Perto da Praia com Wi Fi 240mb,5 hóspedes,Estúdio,5 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.98,40,143,371,Raridade
321,47195130,2021-03-19,2021-03-21,Apartamento inteiro em Cidade Ocian,"Lindo apartamento c/ varanda gourmet, pé na Areia.",6 hóspedes,2 quartos,4 camas,2 banheiros,Vista para o mar,Wi-Fi,Máquina de Lavar,Permitido animais,5.0,7,223,525,Novo preço mais baixo
322,31952361,2021-03-19,2021-03-21,Apartamento inteiro em Centro,"Apto frente ao mar c/ playground, ar cond. e Wi-Fi",6 hóspedes,Estúdio,2 camas,1 banheiro,Elevador,Wi-Fi,Self check-In,Ar-condicionado,4.59,71,187,434,Raridade
