,id,check-in,check-out,titulo,titulo_2,atributo_1,atributo_2,atributo_3,atributo_4,atributo_5,atributo_6,atributo_7,atributo_8,avaliação,comentários,preço,preço_total,superhost
80,6290885,2021-01-29,2021-01-31,Apartamento inteiro em Santos,Apartamento a uma quadra da praia,3 hóspedes,1 quarto,1 cama,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.89,108,190,479,Novo preço mais baixo
81,17164214,2021-01-29,2021-01-31,Apartamento inteiro em Santos,BOOK SANTOS - Estanconfor 605 - Apto. Executivo,4 hóspedes,1 quarto,2 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.76,33,246,622,Novo preço mais baixo
82,22577411,2021-01-29,2021-01-31,Apartamento inteiro em José Menino,Delícia de apartamento com vista ao Mar,6 hóspedes,1 quarto,4 camas,1 banheiro,Wi-Fi,Self check-In,Ar-condicionado,Estacionamento gratuito,4.94,54,262,673,Raridade
83,30282988,2021-01-29,2021-01-31,Apartamento inteiro em Itarare,"Studio em São Vicente , Sp , Praia dos milionários",3 hóspedes,Estúdio,2 camas,1 banheiro,Wi-Fi,Self check-In,Vista para as águas,Ar-condicionado,5.0,7,232,514,Novo preço mais baixo
84,22105045,2021-01-29,2021-01-31,Quarto inteiro em Balneario Cidade Atlantica,Quarto confortável na Enseada - Room One Colômbia,5 hóspedes,1 quarto,3 camas,1 banheiro compartilhado,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.97,37,119,307,Novo preço mais baixo
95,35787079,2021-01-29,2021-01-31,Apartamento inteiro em Aparecida,Melhor Apartamento de Santos (De Frente p/ Praia!),4 hóspedes,2 quartos,2 camas,1 banheiro,Wi-Fi,Self check-In,Secadora,Máquina de Lavar,4.96,25,352,833,Novo preço mais baixo
96,42238166,2021-01-29,2021-01-31,Apartamento inteiro em Guilhermina,"Apartamento Vila Guilhermina, Praia Grande",6 hóspedes,2 quartos,2 camas,2 banheiros,Wi-Fi,Self check-In,Máquina de Lavar,Ar-condicionado,5.0,9,295,719,Novo preço mais baixo
97,16062761,2021-01-29,2021-01-31,Apartamento inteiro em Guarujá,"3 Dormitórios (1 suíte), Varanda Gourmet - Apto 44",8 hóspedes,3 quartos,7 camas,2 banheiros,Wi-Fi,Self check-In,Ar-condicionado,Piscina,4.90,89,479,1.156,Novo preço mais baixo
98,35083002,2021-01-29,2021-01-31,Apartamento inteiro em Pitangueira,"Apartamento bem localizado, no Guarujá !!!!",4 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Self check-In,Máquina de Lavar,Cozinha,4.70,53,232,534,Novo preço mais baixo
99,46941320,2021-01-29,2021-01-31,Apartamento inteiro em José Menino,Apto com vista encantadora Unlimited em Santos/SP,6 hóspedes,1 quarto,3 camas,2 banheiros,Wi-Fi,Jacuzzi,Ar-condicionado,Piscina,5.0,3,524,1.198,Novo preço mais baixo
100,45353334,2021-01-29,2021-01-31,Apartamento inteiro em Gonzaga,Perfeito para você e sua família! Wi-Fi | Garagem,9 hóspedes,2 quartos,4 camas,2 banheiros,Wi-Fi,Self check-In,Ar-condicionado,Permitido animais,4.47,15,350,849,Raridade
101,4866616,2021-01-29,2021-01-31,Apartamento inteiro em Santos,BookSantos - Endereço mais desejado da orla Santos,4 hóspedes,2 quartos,3 camas,2 banheiros e meio,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.96,58,553,1.255,Novo preço mais baixo
102,22895642,2021-01-29,2021-01-31,Quarto inteiro em Guarujá,Praia da Enseada - Suite 3,2 hóspedes,1 quarto,0 camas,1 banheiro compartilhado,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.91,66,331,662,Novo preço mais baixo
103,46706270,2021-01-29,2021-01-31,Apartamento inteiro em Vila Julia,"APÊ GUARUJÁ, 2 VAGAS, WI-FI E AR CONDICIONADO.",6 hóspedes,1 quarto,6 camas,2 banheiros,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,5.0,4,302,679,Novo preço mais baixo
104,16068973,2021-01-29,2021-01-31,Apartamento inteiro em Guarujá,Enseada 5 pessoas (reformado/ar cond sala/quartos),6 hóspedes,2 quartos,6 camas,2 banheiros,Ar-condicionado,Cozinha,Estacionamento gratuito,Elevador,4.66,90,239,628,Novo preço mais baixo
105,36033418,2021-01-29,2021-01-31,Apartamento inteiro em Santos,Flat Estanconfor Santos com Jacuzzi privativa !,4 hóspedes,1 quarto,2 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.83,47,436,952,Novo preço mais baixo
106,40844259,2021-01-29,2021-01-31,Apartamento inteiro em Santos,Book Santos - Unlimited  1611  Vista Mar,4 hóspedes,1 quarto,2 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.88,17,291,712,Novo preço mais baixo
108,24115709,2021-01-29,2021-01-31,Apartamento inteiro em Santos,wi-fi/ar condicionado/ TV 4k/ utensílios praia,3 hóspedes,1 quarto,4 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.95,104,154,403,Novo preço mais baixo
113,22135736,2021-01-29,2021-01-31,Apartamento inteiro em Itararé,Apto para momentos inesquecíveis em São Vicente,6 hóspedes,2 quartos,3 camas,2 banheiros,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.89,102,177,523,Novo preço mais baixo
114,40060303,2021-01-29,2021-01-31,Apartamento inteiro em Aparecida,Santos Apto frente ao Mar Próx. Shop Praiamar SESC,8 hóspedes,3 quartos,5 camas,2 banheiros,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.95,20,300,800,Novo preço mais baixo
116,35258533,2021-01-29,2021-01-31,Apartamento inteiro em José Menino,Lindo e aconchegante apartamento em Santos,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.94,32,455,1.059,Novo preço mais baixo
117,41886804,2021-01-29,2021-01-31,Apartamento inteiro em Jardim Tres Marias,AP 350 m da Praia Enseada-serviço de praia e Wi-Fi,7 hóspedes,3 quartos,5 camas,2 banheiros,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.88,26,353,865,Novo preço mais baixo
120,37602479,2021-01-29,2021-01-31,Apartamento inteiro em Embaré,"Santos - Novo, na quadra da praia e bem limpo",4 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Self check-In,Estacionamento gratuito,Cozinha,4.94,34,181,502,Novo preço mais baixo
121,20411125,2021-01-29,2021-01-31,Apartamento inteiro em São Vicente,Apartamento inteiro livre com total privacidade.,4 hóspedes,1 quarto,1 cama,1 banheiro,Self check-In,Vista para as águas,Permitido animais,Estacionamento gratuito,4.32,117,139,304,Novo preço mais baixo
123,6290885,2021-01-29,2021-01-31,Apartamento inteiro em Santos,Apartamento a uma quadra da praia,3 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Self check-In,Máquina de Lavar,Ar-condicionado,4.89,108,190,479,Novo preço mais baixo
124,16215330,2021-01-29,2021-01-31,Apartamento inteiro em Santos,Apto BNB,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Máquina de Lavar,Ar-condicionado,Estacionamento gratuito,4.77,27,228,456,Novo preço mais baixo
125,45740885,2021-01-29,2021-01-31,Apartamento inteiro em Ilha Porchat,"Ilha Porchat, com vista deslumbrante para o mar.",2 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Vista para o mar,5.0,11,293,685,Novo preço mais baixo
126,6290885,2021-01-29,2021-01-31,Apartamento inteiro em Santos,Apartamento a uma quadra da praia,3 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.89,108,190,479,Raridade
127,30501188,2021-01-29,2021-01-31,Apartamento inteiro em Ponta da Praia,"Ap. em Santos, ótima localização.",4 hóspedes,1 quarto,3 camas,1 banheiro,Ar-condicionado,Cozinha,Estacionamento gratuito,Elevador,4.38,22,185,370,Novo preço mais baixo
131,38777987,2021-01-29,2021-01-31,Apartamento inteiro em Santos,CORCOVADO | WiFi | Praia | TV |,4 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Cozinha,Elevador,Self check-In,4.72,54,207,512,Raridade
132,44250883,2021-01-29,2021-01-31,Apartamento inteiro em Boqueirão,Unitá Flat73 - Conforto e praia aos seus pés......,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,5.0,3,328,776,Novo preço mais baixo
133,16215330,2021-01-29,2021-01-31,Apartamento inteiro em Santos,Apto BNB,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.77,27,228,456,Novo preço mais baixo
136,30289911,2021-01-29,2021-01-31,Flat inteiro em Boqueirão,Apartamento Flat com serviço,4 hóspedes,1 quarto,4 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.65,105,371,742,Novo preço mais baixo
137,14334553,2021-01-29,2021-01-31,Apartamento inteiro em Guarujá,Perfect Duplex Apt  Beach Front /two bedrooms,6 hóspedes,2 quartos,3 camas,1 banheiro,Wi-Fi,Self check-In,Permitido animais,Estacionamento gratuito,4.77,31,265,650,Novo preço mais baixo
138,31541245,2021-01-29,2021-01-31,Apartamento inteiro em Guarujá,"New Kitnet 50m da Praia, c/ estacionamento incluso",4 hóspedes,Estúdio,3 camas,1 banheiro,Wi-Fi,Self check-In,Ar-condicionado,Estacionamento gratuito,4.85,13,293,685,Novo preço mais baixo
139,16256715,2021-01-29,2021-01-31,Apartamento inteiro em Guarujá,Proximo a praia para até 6 pessoas!,6 hóspedes,3 quartos,4 camas,2 banheiros,Wi-Fi,Self check-In,Ar-condicionado,Estacionamento gratuito,4.80,55,290,669,Novo preço mais baixo
140,44167993,2021-01-29,2021-01-31,Apartamento inteiro em Boa Vista,Aconchegante apartamento à beira mar!!,4 hóspedes,1 quarto,2 camas,1 banheiro,Cozinha,Estacionamento gratuito,Permitido animais,Elevador,4.68,19,175,399,Novo preço mais baixo
142,31682491,2021-01-29,2021-01-31,Apartamento inteiro em José Menino,APARTAMENTO SANTOS (JOSÉ MENINO)  FRENTE DA PRAIA,6 hóspedes,1 quarto,2 camas,1 banheiro,Cozinha,Estacionamento gratuito,Permitido animais,Elevador,4.63,19,158,445,Novo preço mais baixo
143,14334553,2021-01-29,2021-01-31,Apartamento inteiro em Guarujá,Perfect Duplex Apt  Beach Front /two bedrooms,6 hóspedes,2 quartos,3 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.77,31,265,650,Novo preço mais baixo
144,45325389,2021-01-29,2021-01-31,Apartamento inteiro em Centro,Apartamento Duplex com piscina privativa,9 hóspedes,3 quartos,3 camas,3 banheiros,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.80,25,524,1.187,Raridade
146,18055533,2021-01-29,2021-01-31,Apartamento inteiro em Santos,Apto. Frente para Praia c/ Ar Condicionado e Wi-Fi,5 hóspedes,2 quartos,2 camas,1 banheiro e meio,Wi-Fi,Máquina de Lavar,Ar-condicionado,Estacionamento gratuito,4.76,25,296,742,Novo preço mais baixo
147,22809968,2021-01-29,2021-01-31,Apartamento inteiro em Santos,Apto novo 2 quadras da praia.,4 hóspedes,1 quarto,3 camas,2 banheiros,Wi-Fi,Máquina de Lavar,Ar-condicionado,Piscina,4.97,33,390,959,Raridade
149,15230258,2021-01-29,2021-01-31,Apartamento inteiro em Guarujá,Apartamento com vista maravilhosa para o mar,5 hóspedes,2 quartos,5 camas,3 banheiros,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.84,51,847,1.974,Novo preço mais baixo
150,22809968,2021-01-29,2021-01-31,Apartamento inteiro em Santos,Apto novo 2 quadras da praia.,4 hóspedes,1 quarto,3 camas,2 banheiros,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.97,33,390,959,Raridade
151,31541245,2021-01-29,2021-01-31,Apartamento inteiro em Guarujá,"New Kitnet 50m da Praia, c/ estacionamento incluso",4 hóspedes,Estúdio,3 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.85,13,293,685,Novo preço mais baixo
153,35258533,2021-01-29,2021-01-31,Apartamento inteiro em José Menino,Lindo e aconchegante apartamento em Santos,4 hóspedes,1 quarto,2 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.94,32,455,1.059,Novo preço mais baixo
155,21675628,2021-01-29,2021-01-31,Apartamento inteiro em José Menino,Studio Holliday - Linda vista da praia (Santos/SP),4 hóspedes,Estúdio,1 cama,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.93,84,171,461,Raridade
156,47137946,2021-01-29,2021-01-31,Apartamento inteiro em José Menino,BOOK SANTOS - Unlimited 1403 - Duplex vista Mar,5 hóspedes,2 quartos,4 camas,2 banheiros,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,5.0,5,475,1.079,Novo preço mais baixo
157,22577411,2021-01-29,2021-01-31,Apartamento inteiro em José Menino,Delícia de apartamento com vista ao Mar,6 hóspedes,1 quarto,4 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.94,54,262,673,Raridade
159,37602479,2021-01-29,2021-01-31,Apartamento inteiro em Embaré,"Santos - Novo, na quadra da praia e bem limpo",4 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.94,34,181,502,Novo preço mais baixo
161,16205062,2021-01-29,2021-01-31,Apartamento inteiro em Santos,APARTAMENTO PERFEITO PARA LAZER EM SANTOS,4 hóspedes,1 quarto,3 camas,1 banheiro,Cozinha,Estacionamento gratuito,Elevador,Vista para o mar,4.69,32,171,342,Novo preço mais baixo
162,6290885,2021-01-29,2021-01-31,Apartamento inteiro em Santos,Apartamento a uma quadra da praia,3 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.89,108,190,479,Novo preço mais baixo
164,30282988,2021-01-29,2021-01-31,Apartamento inteiro em Itarare,"Studio em São Vicente , Sp , Praia dos milionários",3 hóspedes,Estúdio,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,5.0,7,232,514,Novo preço mais baixo
166,46680407,2021-01-29,2021-01-31,Apartamento inteiro em José Menino,Book Santos - Unlimited 2012 - Sofisticação Vista Mar,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,3.67,3,437,1.004,Raridade
169,30997476,2021-01-29,2021-01-31,Apartamento inteiro em Aparecida,HOME OFFICE NA PRAIA?HIFI120MEGAS-LUGAR TOP SANTOS,6 hóspedes,2 quartos,4 camas,2 banheiros,Wi-Fi,Máquina de Lavar,Ar-condicionado,Estacionamento gratuito,4.96,25,302,753,Novo preço mais baixo
170,41886804,2021-01-29,2021-01-31,Apartamento inteiro em Jardim Tres Marias,AP 350 m da Praia Enseada-serviço de praia e Wi-Fi,7 hóspedes,3 quartos,5 camas,2 banheiros,Wi-Fi,Entrada/saída para esquis,Máquina de Lavar,Estacionamento gratuito,4.88,26,353,865,Raridade
172,46604376,2021-01-29,2021-01-31,Apartamento inteiro em Itararé,Lindo ap 1 dorm na quadra da praia em São Vicente,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Cozinha,Máquina de Lavar,Vista para o mar,5.0,8,187,434,Raridade
173,42805253,2021-01-29,2021-01-31,Apartamento inteiro em São Vicente,"APTO  LITORAL ACONCHEGO,AR,WIFI,PRAIA GONZA,GARAGE",4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.81,16,209,418,Novo preço mais baixo
174,46311254,2021-01-29,2021-01-31,Apartamento inteiro em Embaré,"Studio no Embaré, predio pé na orla.",4 hóspedes,Estúdio,2 camas,1 banheiro,Ar-condicionado,Cozinha,Permitido animais,Máquina de Lavar,5.0,3,233,545,Novo preço mais baixo
176,42037869,2021-01-29,2021-01-31,Apartamento inteiro em Santos,Book Santos - Unlimited 1709 Apartamento Vista Mar,4 hóspedes,1 quarto,3 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.78,9,303,734,Novo preço mais baixo
178,46311254,2021-01-29,2021-01-31,Apartamento inteiro em Embaré,"Studio no Embaré, predio pé na orla.",4 hóspedes,Estúdio,2 camas,1 banheiro,Vista para as águas,Máquina de Lavar,Ar-condicionado,Permitido animais,5.0,3,233,545,Novo preço mais baixo
179,31823533,2021-01-29,2021-01-31,Apartamento inteiro em Guilhermina,"APTO FRENTE PRAIA,  ÓTIMA LOCALIZAÇÃO  GUILHERMINA",6 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Máquina de Lavar,Vista para o mar,Cozinha,4.95,20,183,365,Novo preço mais baixo
180,17164214,2021-01-29,2021-01-31,Apartamento inteiro em Santos,BOOK SANTOS - Estanconfor 605 - Apto. Executivo,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Self check-In,Secadora,Máquina de Lavar,4.76,33,246,622,Novo preço mais baixo
181,42037869,2021-01-29,2021-01-31,Apartamento inteiro em Santos,Book Santos - Unlimited 1709 Apartamento Vista Mar,4 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.78,9,303,734,Novo preço mais baixo
201,30997476,2021-01-29,2021-01-31,Apartamento inteiro em Aparecida,HOME OFFICE NA PRAIA?HIFI120MEGAS-LUGAR TOP SANTOS,6 hóspedes,2 quartos,4 camas,2 banheiros,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.96,25,302,753,Novo preço mais baixo
205,45020057,2021-01-29,2021-01-31,Apartamento inteiro em José Menino,Book Santos - Unlimited 911 - Estúdio Elegância,4 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Self check-In,Jacuzzi,Ar-condicionado,4.94,18,333,796,Raridade
206,16548139,2021-01-29,2021-01-31,Apartamento inteiro em Santos,Apt de Luxo na Avenida da Praia com Garagem,4 hóspedes,2 quartos,4 camas,2 banheiros,Wi-Fi,Self check-In,Lava-louças,Ar-condicionado,4.61,198,291,662,Novo preço mais baixo
208,21160438,2021-01-29,2021-01-31,Apartamento inteiro em José Menino,"Arejado, iluminado e com LINDA VISTA AO MAR",4 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Self check-In,Estacionamento gratuito,Vista para o mar,4.91,65,212,564,Novo preço mais baixo
209,44914895,2021-01-29,2021-01-31,Loft inteiro em Ilha Porchat,Estúdio Ilha Residence - Vista Espetacular do mar,4 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Self check-In,Ar-condicionado,Permitido animais,5.0,15,264,628,Novo preço mais baixo
212,39026513,2021-01-29,2021-01-31,Apartamento inteiro em Jardim Las Palmas,"Edifício Tuniz perto, praias do Tombo e Astúrias",4 hóspedes,2 quartos,3 camas,2 banheiros,Wi-Fi,Máquina de Lavar,Ar-condicionado,Vista para o mar,5.0,26,171,342,Raridade
218,46401165,2021-01-29,2021-01-31,Loft inteiro em Embaré,"Embaré, pé na areia.",4 hóspedes,1 quarto,2 camas,1 banheiro,Ar-condicionado,Cozinha,Self check-In,Vista para o mar,5.0,7,207,493,Novo preço mais baixo
220,41136046,2021-01-29,2021-01-31,Apartamento inteiro em Santos,"Aconchegante, calmo e pé na areia ;)",4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.96,23,228,605,Novo preço mais baixo
221,30282988,2021-01-29,2021-01-31,Apartamento inteiro em Itarare,"Studio em São Vicente , Sp , Praia dos milionários",3 hóspedes,Estúdio,2 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,5.0,7,232,514,Novo preço mais baixo
226,38605568,2021-01-29,2021-01-31,Apartamento inteiro em Centervalle,Apartamento com varanda gourmet em Bertioga,8 hóspedes,3 quartos,5 camas,2 banheiros,Piscina,Cozinha,Estacionamento gratuito,Permitido animais,5.0,19,408,936,Novo preço mais baixo
227,16699654,2021-01-29,2021-01-31,Apartamento inteiro em Guarujá,Aconchego do seu lar na praia Enseada no Guarujá!!,6 hóspedes,2 quartos,2 camas,2 banheiros,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.91,35,249,628,Novo preço mais baixo
228,32747463,2021-01-29,2021-01-31,Apartamento inteiro em Jardim Las Palmas,Apto c/ vista para o mar na Praia do Tombo,6 hóspedes,2 quartos,3 camas,2 banheiros,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.78,27,211,572,Novo preço mais baixo
229,46070466,2021-01-29,2021-01-31,Apartamento inteiro em Boqueirão,Apartamento no Boqueirão (Santos)  próximo a praia,3 hóspedes,1 quarto,1 cama,1 banheiro e meio,Ar-condicionado,Cozinha,Estacionamento gratuito,Vista para o mar,4.67,3,183,525,Raridade
233,44250883,2021-01-29,2021-01-31,Apartamento inteiro em Boqueirão,Unitá Flat73 - Conforto e praia aos seus pés......,4 hóspedes,1 quarto,2 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,5.0,3,328,776,Novo preço mais baixo
234,16215330,2021-01-29,2021-01-31,Apartamento inteiro em Santos,Apto BNB,4 hóspedes,1 quarto,2 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.77,27,228,456,Novo preço mais baixo
235,30997476,2021-01-29,2021-01-31,Apartamento inteiro em Aparecida,HOME OFFICE NA PRAIA?HIFI120MEGAS-LUGAR TOP SANTOS,6 hóspedes,2 quartos,4 camas,2 banheiros,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.96,25,302,753,Novo preço mais baixo
242,36033418,2021-01-29,2021-01-31,Apartamento inteiro em Santos,Flat Estanconfor Santos com Jacuzzi privativa !,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Self check-In,Secadora,Jacuzzi,4.83,47,436,952,Raridade
243,40844259,2021-01-29,2021-01-31,Apartamento inteiro em Santos,Book Santos - Unlimited  1611  Vista Mar,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Self check-In,Vista para as águas,Jacuzzi,4.88,17,291,712,Raridade
245,24115709,2021-01-29,2021-01-31,Apartamento inteiro em Santos,wi-fi/ar condicionado/ TV 4k/ utensílios praia,3 hóspedes,1 quarto,4 camas,1 banheiro,Wi-Fi,Self check-In,Máquina de Lavar,Ar-condicionado,4.95,104,154,403,Raridade
246,22135736,2021-01-29,2021-01-31,Apartamento inteiro em Itararé,Apto para momentos inesquecíveis em São Vicente,6 hóspedes,2 quartos,3 camas,2 banheiros,Wi-Fi,Máquina de Lavar,Ar-condicionado,Permitido animais,4.89,102,177,523,Raridade
247,46287455,2021-01-29,2021-01-31,Apartamento inteiro em José Menino,"Studio 207, Vista para o Mar com WI-FI",4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Self check-In,Ar-condicionado,Estacionamento gratuito,4.50,4,237,608,Novo preço mais baixo
250,46281553,2021-01-29,2021-01-31,Apartamento inteiro em Gonzaga,Apto Gonzaga Lado Shopping Miramar 45,4 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Self check-In,Secadora,Máquina de Lavar,5.0,9,183,365,Novo preço mais baixo
252,45020057,2021-01-29,2021-01-31,Apartamento inteiro em José Menino,Book Santos - Unlimited 911 - Estúdio Elegância,4 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Self check-In,Jacuzzi,Ar-condicionado,4.94,18,333,796,Novo preço mais baixo
253,46033720,2021-01-29,2021-01-31,Apartamento inteiro em José Menino,"Studio 607, frente ao mar, completo  todo decorado",4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Self check-In,Ar-condicionado,Estacionamento gratuito,5.0,4,237,608,Novo preço mais baixo
257,41101296,2021-01-29,2021-01-31,Flat inteiro em São Vicente,Flat em Apart Service com Lazer e Serviços Diários,3 hóspedes,Estúdio,1 cama,1 banheiro,Wi-Fi,Máquina de Lavar,Ar-condicionado,Piscina,4.43,21,166,332,Novo preço mais baixo
260,47517305,2021-01-29,2021-01-31,Apartamento inteiro em Gonzaga,Book Santos - Estanconfor 2010 - Sacada ampla com a melhor vista Mar,4 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Self check-In,Secadora,Vista para as águas,4.67,3,337,804,Novo preço mais baixo
264,21675628,2021-01-29,2021-01-31,Apartamento inteiro em José Menino,Studio Holliday - Linda vista da praia (Santos/SP),4 hóspedes,Estúdio,1 cama,1 banheiro,Wi-Fi,Self check-In,Ar-condicionado,Permitido animais,4.93,84,171,461,Raridade
277,46833625,2021-01-29,2021-01-31,Apartamento inteiro em Aviação,Apartamento Novo na Praia Grande,5 hóspedes,2 quartos,3 camas,2 banheiros,Ar-condicionado,Cozinha,Estacionamento gratuito,Vista para o mar,5.0,3,236,571,Novo preço mais baixo
280,21527286,2021-01-29,2021-01-31,Apartamento inteiro em Santos,FRENTE AO MAR Vintage Decor Melhor da ORLA,6 hóspedes,2 quartos,5 camas,2 banheiros,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.84,49,452,1.084,Novo preço mais baixo
281,30224260,2021-01-29,2021-01-31,Condomínio inteiro em Itararé,"Apt 100m da praia, perfeito para férias e trabalho",3 hóspedes,1 quarto,2 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.64,11,148,451,Novo preço mais baixo
282,31682491,2021-01-29,2021-01-31,Apartamento inteiro em José Menino,APARTAMENTO SANTOS (JOSÉ MENINO)  FRENTE DA PRAIA,6 hóspedes,1 quarto,2 camas,1 banheiro,Permitido animais,Estacionamento gratuito,Cozinha,Elevador,4.63,19,158,445,Novo preço mais baixo
286,46488250,2021-01-29,2021-01-31,Apartamento inteiro em Centro,🌴 PÉ NA AREIA | Praia do Gonzaguinha,4 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Vista para as águas,Máquina de Lavar,Permitido animais,4.46,13,182,462,Novo preço mais baixo
291,46033720,2021-01-29,2021-01-31,Apartamento inteiro em José Menino,"Studio 607, frente ao mar, completo  todo decorado",4 hóspedes,1 quarto,2 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,5.0,4,237,608,Raridade
296,44376685,2021-01-29,2021-01-31,Condomínio inteiro em José Menino,Book Santos – Unlimited 1808 c/ Sacada Panorâmica,5 hóspedes,2 quartos,4 camas,2 banheiros e meio,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,5.0,13,559,1.268,Novo preço mais baixo
297,20980797,2021-01-29,2021-01-31,Apartamento inteiro em Jardim Belmar,Cobertura na Enseada a 150m da praia c/ desconto,8 hóspedes,3 quartos,9 camas,1 banheiro e meio,Cozinha,Estacionamento gratuito,Elevador,Máquina de Lavar,4.84,26,343,886,Novo preço mais baixo
300,20919616,2021-01-29,2021-01-31,Condomínio inteiro em Loteamento Joao Batista Juliao,Apartamento com uma paz única e energia incrível!!,6 hóspedes,2 quartos,2 camas,2 banheiros,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.90,68,920,1.940,Raridade
