,id,check-in,check-out,titulo,titulo_2,atributo_1,atributo_2,atributo_3,atributo_4,atributo_5,atributo_6,atributo_7,atributo_8,avaliação,comentários,preço,preço_total,superhost
218,37830479,2021-02-26,2021-02-28,Casa inteira em Balneario Gaivotas,Casa com Piscina Em Itanhaém,12 hóspedes,3 quartos,12 camas,2 banheiros e meio,Piscina,Wi-Fi,Estacionamento gratuito,Cozinha,5.0,6,492,1.164,Novo preço mais baixo
231,45067470,2021-02-19,2021-02-21,Quarto inteiro em Parque Balneario Oasis,Pousada Suíte p/3 c/Ar Cond e Piscina -100m do mar,3 hóspedes,1 quarto,2 camas,1 banheiros privado,Wi-Fi,Ar-condicionado,Piscina,Estacionamento gratuito,4.88,16,145,340,Raridade
243,41062060,2021-02-19,2021-02-21,Casa inteira em Vila Peruibe,Condomínio Bonganville 3,10 hóspedes,3 quartos,7 camas,2 banheiros,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.53,30,457,913,Raridade
248,41062060,2021-02-26,2021-02-28,Casa inteira em Vila Peruibe,Condomínio Bonganville 3,10 hóspedes,3 quartos,7 camas,2 banheiros,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.53,30,457,913,Raridade
250,41576021,2021-02-26,2021-02-28,Casa inteira em Parque Oasis,"Casa em Peruibe,100mt da praia",12 hóspedes,5 quartos,9 camas,4 banheiros,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.67,16,528,1.255,Novo preço mais baixo
251,45722207,2021-02-26,2021-02-28,Casa inteira em Parque Oasis,Casa aconchegante,8 hóspedes,3 quartos,6 camas,3 banheiros,Piscina,Wi-Fi,Estacionamento gratuito,Cozinha,5.0,6,760,1.769,Novo preço mais baixo
252,46937984,2021-02-26,2021-02-28,Casa inteira em Residencial Park D'Aville,Casa com piscina em Peruibe !,15 hóspedes,2 quartos,4 camas,1 banheiro,Piscina,Wi-Fi,Estacionamento gratuito,Cozinha,4.67,3,749,1.647,Novo preço mais baixo
258,45760542,2021-02-19,2021-02-21,Quarto inteiro em Parque Balneario Oasis,"Suíte 6 varanda "" Sol Nascente""",2 hóspedes,1 quarto,1 cama,1 banheiros privado,Wi-Fi,Vista para o mar,Ar-condicionado,Piscina,5.0,3,158,375,Novo preço mais baixo
259,40947313,2021-02-19,2021-02-21,Casa inteira em Balneário Garça Vermelha,"Casa do Guaraú
Duas suítes a 500metros da praia",6 hóspedes,2 quartos,3 camas,3 banheiros,Wi-Fi,Self check-In,Ar-condicionado,Máquina de Lavar,5.0,16,330,810,Raridade
260,46875225,2021-02-26,2021-02-28,Casa inteira em Parque Balneario Oasis,Casa Rosa de Peruíbe,10 hóspedes,3 quartos,8 camas,2 banheiros,Wi-Fi,Máquina de Lavar,Cozinha,Estacionamento gratuito,4.43,7,348,696,Raridade
285,45760542,2021-02-26,2021-02-28,Quarto inteiro em Parque Balneario Oasis,"Suíte 6 varanda "" Sol Nascente""",2 hóspedes,1 quarto,1 cama,1 banheiros privado,Wi-Fi,Ar-condicionado,Piscina,Vista para o mar,5.0,3,158,375,Novo preço mais baixo
300,19123191,2021-02-26,2021-02-28,Casa inteira em Peruíbe,"Sobrado em frente à praia de Peruíbe, SP. Wi-Fi.",10 hóspedes,2 quartos,12 camas,2 banheiros,Wi-Fi,Vista para o mar,Cozinha,Estacionamento gratuito,4.82,96,307,614,Raridade
342,33703620,2021-02-26,2021-02-28,Casa inteira em Balneario São João Batista II,"Casa Inteira, espaçosa e super aconchegante ;)",8 hóspedes,2 quartos,4 camas,2 banheiros,Wi-Fi,Cozinha,Estacionamento gratuito,Secadora,5.0,27,246,592,Novo preço mais baixo
344,16449714,2021-02-19,2021-02-21,Casa inteira em Peruíbe,Casa com piscina em Peruíbe a 2 quadras da praia!,10 hóspedes,3 quartos,7 camas,2 banheiros,Cozinha,Estacionamento gratuito,Piscina,Permitido animais,5.0,13,581,1.312,Novo preço mais baixo
388,19123191,2021-02-26,2021-02-28,Casa inteira em Peruíbe,"Sobrado em frente à praia de Peruíbe, SP. Wi-Fi.",10 hóspedes,2 quartos,12 camas,2 banheiros,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.82,96,307,614,Raridade
400,31877073,2021-02-19,2021-02-21,Casa inteira em Cidade Nova Peruíbe,"4 suítes, Piscina, Churrasqueira, 300m da praia",10 hóspedes,4 quartos,5 camas,4 banheiros e meio,Máquina de Lavar,Cozinha,Piscina,Permitido animais,5.0,10,1.472,3.344,Novo preço mais baixo
