,ID,Check-In,Check-Out,Localização,Número Hóspedes,Número Quartos,Número Camas,Número Banheiros,Avaliação,Número Comentários,Preço/Noite,Preço com taxas,Piscina,Lava-louças,Wi-Fi,Café da Manhã,Máquina de Lavar,Estacionamento gratuito,Academia,Jacuzzi,Secadora,Entrada/saída para esquis,Cozinha,Permitido animais,Lareira interna,Ar-condicionado,Self check-In,Elevador,Novo preço mais baixo,Raridade,Banheiro Compartilhado,Diária com taxas,Taxa,Vista,Demanda,É_feriado,É outilier,Mes,Dia,Semana_do_ano,Semana de Feriado
1118,26355778,2021-03-12,2021-03-14,0.011879306248515086,6,2,2,2,5.0,50,221.0,582.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,291.0,70.0,0,0,0,0,3,12,10,0.0
1119,42086418,2021-04-02,2021-04-04,0.020669992872416252,4,1,2,1,5.0,14,127.0,253.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,True,126.5,70.0,0,0,1,0,4,2,13,13.0
1120,44642259,2021-03-05,2021-03-07,0.03183654074602043,6,2,7,3,4.96,25,248.0,616.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,False,308.0,60.0,1,0,0,0,3,5,9,0.0
1121,44642259,2021-03-12,2021-03-14,0.03183654074602043,6,2,7,3,4.96,26,248.0,616.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,False,308.0,60.0,1,0,0,0,3,12,10,0.0
1122,13573602,2021-03-26,2021-03-28,0.00023758612497030174,2,1,1,1,4.42,227,100.0,328.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,True,164.0,64.0,0,0,0,0,3,26,12,0.0
1123,45163399,2021-02-26,2021-02-28,0.020669992872416252,4,1,3,1,4.8,40,135.0,215.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False,107.5,64.0,1,0,0,0,2,26,8,0.0
1124,37617267,2021-03-26,2021-03-28,0.042765502494654314,4,1,3,1,4.77,31,226.0,452.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,False,226.0,0.0,1,0,0,0,3,26,12,0.0
1125,37564839,2021-02-12,2021-02-14,0.01235447849845569,4,1,3,1,5.0,6,239.0,628.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,False,314.0,75.0,0,0,0,0,2,12,6,0.0
1126,39510385,2021-02-26,2021-02-28,0.000950344499881207,5,2,3,2,4.92,36,209.0,462.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,False,231.0,22.0,0,0,0,0,2,26,8,0.0
1127,20411125,2021-01-29,2021-01-31,0.03349964362081254,4,1,1,1,4.32,117,139.0,304.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,False,152.0,13.0,1,0,0,0,1,29,4,0.0
1128,45142519,2021-02-19,2021-02-21,0.0007127583749109052,4,1,3,1,5.0,17,109.0,217.0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,False,108.5,13.0,0,0,0,0,2,19,7,0.0
1129,33166995,2021-03-12,2021-03-14,0.015205511998099311,3,1,2,1,4.88,32,149.0,297.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,False,148.5,13.0,0,0,0,0,3,12,10,0.0
1130,45020057,2021-03-26,2021-03-28,0.06319790924210027,4,1,1,1,4.92,24,327.0,784.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,False,392.0,65.0,0,0,0,0,3,26,12,0.0
1131,40939239,2021-02-19,2021-02-21,0.010691375623663579,9,1,2,1,5.0,15,185.0,369.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,True,184.5,65.0,1,0,0,0,2,19,7,0.0
1132,39855974,2021-02-19,2021-02-21,0.03183654074602043,4,1,3,1,4.85,27,131.0,342.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,False,171.0,40.0,0,0,0,0,2,19,7,0.0
1133,36550628,2021-03-05,2021-03-07,0.05702066999287242,4,1,2,1,4.98,51,263.0,605.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,False,302.5,39.5,0,0,0,0,3,5,9,0.0
1134,32879302,2021-03-19,2021-03-21,0.018769303872653836,6,2,6,2,4.83,18,200.0,399.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,False,199.5,39.5,1,0,0,0,3,19,11,0.0
1135,47282784,2021-02-12,2021-02-14,0.007127583749109052,4,2,3,1,5.0,3,328.0,776.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,False,388.0,60.0,0,0,0,0,2,12,6,0.0
1136,37617267,2021-03-26,2021-03-28,0.042765502494654314,4,1,3,1,4.72,32,226.0,452.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,False,226.0,0.0,1,0,0,0,3,26,12,0.0
1137,45214967,2021-02-19,2021-02-21,0.000950344499881207,4,1,3,1,4.94,18,636.0,1422.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,False,711.0,75.0,0,0,0,0,2,19,7,0.0
1138,35787079,2021-01-29,2021-01-31,0.018294131622713233,4,2,2,1,4.96,25,352.0,833.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,False,416.5,64.5,0,0,0,0,1,29,4,0.0
1139,19949713,2021-02-12,2021-02-14,0.000950344499881207,8,3,5,3,4.85,65,410.0,970.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,False,485.0,75.0,0,0,0,0,2,12,6,0.0
1140,21646808,2021-03-05,2021-03-07,0.05702066999287242,5,1,3,1,4.8,66,183.0,365.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,False,182.5,75.0,0,0,0,0,3,5,9,0.0
1141,46461344,2021-03-05,2021-03-07,0.018769303872653836,6,1,8,1,4.8,5,181.0,491.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,False,245.5,64.5,0,0,0,0,3,5,9,0.0
1142,39671588,2021-03-26,2021-03-28,0.042765502494654314,4,1,3,1,4.76,34,226.0,452.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,False,226.0,0.0,1,0,0,0,3,26,12,0.0
1143,24115709,2021-03-26,2021-03-28,0.08885721073889286,3,1,4,1,4.95,107,144.0,382.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,False,191.0,47.0,0,1,0,0,3,26,12,0.0
1144,41477427,2021-03-19,2021-03-21,0.010691375623663579,9,1,4,1,4.97,32,200.0,399.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,True,199.5,47.0,1,0,0,0,3,19,11,0.0
1145,44860968,2021-02-12,2021-02-14,0.05203136136849608,2,1,1,1,5.0,12,119.0,308.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,False,154.0,35.0,0,0,0,0,2,12,6,0.0
1146,31436143,2021-03-19,2021-03-21,0.08885721073889286,4,1,2,1,4.89,35,356.0,841.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,False,420.5,64.5,0,1,0,0,3,19,11,0.0
1147,38672853,2021-03-19,2021-03-21,0.022570681872178665,3,1,3,1,4.94,64,211.0,502.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,251.0,40.0,2,0,0,0,3,19,11,0.0
1148,26770483,2021-03-26,2021-03-28,0.05203136136849608,5,2,3,1,4.81,23,343.0,685.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,False,342.5,40.0,0,0,0,0,3,26,12,0.0
1149,21987927,2021-02-19,2021-02-21,0.001663102874792112,6,2,2,2,4.83,30,585.0,1369.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,False,684.5,99.5,0,0,0,0,2,19,7,0.0
1150,45660011,2021-02-26,2021-02-28,0.014492753623188406,8,2,4,1,5.0,8,227.0,277.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,False,138.5,99.5,0,0,0,0,2,26,8,0.0
1151,43366240,2021-03-19,2021-03-21,0.002851033499643621,12,3,9,3,4.75,12,258.0,616.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,308.0,50.0,0,0,0,0,3,19,11,0.0
1152,42004628,2021-02-19,2021-02-21,0.000950344499881207,8,4,11,4,5.0,22,629.0,1477.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,True,738.5,109.5,0,0,0,0,2,19,7,0.0
1153,14945799,2021-03-26,2021-03-28,0.015443098123069612,6,1,5,1,4.94,50,422.0,844.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,422.0,0.0,0,0,0,0,3,26,12,0.0
1154,47248981,2021-04-02,2021-04-04,0.020669992872416252,2,1,1,1,5.0,8,351.0,822.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,411.0,60.0,2,0,1,0,4,2,13,13.0
1155,32407595,2021-03-12,2021-03-14,0.007840342124019958,6,1,1,1,4.67,12,214.0,548.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,False,274.0,60.0,0,0,0,0,3,12,10,0.0
1156,45112809,2021-04-02,2021-04-04,0.026847232121644096,6,1,1,1,4.83,18,263.0,616.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False,308.0,45.0,0,0,1,0,4,2,13,13.0
1157,40945881,2021-04-16,2021-04-18,0.042765502494654314,4,1,4,1,4.83,41,187.0,434.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,False,217.0,30.0,0,0,0,0,4,16,15,0.0
1158,39216218,2021-04-16,2021-04-18,0.0030886196246139226,3,1,1,1,4.96,51,144.0,388.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,False,194.0,50.0,1,0,0,0,4,16,15,0.0
1159,36550628,2021-03-26,2021-03-28,0.05702066999287242,4,1,2,1,4.98,51,263.0,605.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,False,302.5,39.5,0,0,0,0,3,26,12,0.0
1160,15653782,2021-02-26,2021-02-28,0.010453789498693276,2,1,1,1,4.9,41,259.0,633.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,316.5,57.5,0,0,0,0,2,26,8,0.0
1161,30282988,2021-02-19,2021-02-21,0.0042765502494654314,3,1,2,1,4.89,9,240.0,479.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,239.5,57.5,1,0,0,0,2,19,7,0.0
1162,40947313,2021-03-05,2021-03-07,0.002613447374673319,6,2,3,3,5.0,16,298.0,746.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,False,373.0,75.0,0,0,0,0,3,5,9,0.0
1163,39704194,2021-03-05,2021-03-07,0.03349964362081254,2,1,1,1,4.86,42,145.0,399.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,False,199.5,54.5,1,0,0,0,3,5,9,0.0
1164,42539013,2021-03-19,2021-03-21,0.014492753623188406,6,1,3,1,4.89,29,139.0,302.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,False,151.0,12.0,0,0,0,0,3,19,11,0.0
1165,45735938,2021-02-19,2021-02-21,0.00023758612497030174,2,1,1,1,3.67,3,252.0,504.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,True,252.0,0.0,0,0,0,0,2,19,7,0.0
1166,36550628,2021-03-19,2021-03-21,0.05702066999287242,4,1,2,1,4.98,51,263.0,605.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,False,302.5,39.5,0,0,0,0,3,19,11,0.0
1167,41819667,2021-03-19,2021-03-21,0.000950344499881207,10,3,3,2,4.9,41,685.0,1369.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,True,684.5,39.5,1,0,0,0,3,19,11,0.0
1168,46599454,2021-03-05,2021-03-07,0.03183654074602043,6,2,2,2,4.75,4,265.0,609.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,304.5,39.5,2,0,0,0,3,5,9,0.0
1169,38798592,2021-03-26,2021-03-28,0.03183654074602043,6,2,4,2,4.92,27,163.0,456.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,False,228.0,65.0,1,0,0,0,3,26,12,0.0
1170,37590173,2021-03-26,2021-03-28,0.0014255167498218105,4,1,2,1,4.71,56,314.0,628.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,True,314.0,0.0,0,0,0,0,3,26,12,0.0
1171,17181301,2021-02-26,2021-02-28,0.029460679496317414,4,1,3,2,5.0,27,427.0,1153.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,False,576.5,149.5,0,0,0,0,2,26,8,0.0
1172,30973729,2021-03-26,2021-03-28,0.001663102874792112,3,1,1,1,4.78,90,108.0,285.0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,False,142.5,34.5,0,0,0,0,3,26,12,0.0
1173,47517305,2021-03-26,2021-03-28,0.05702066999287242,4,1,1,1,4.71,7,356.0,841.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,False,420.5,64.5,0,0,0,0,3,26,12,0.0
1174,46461344,2021-03-19,2021-03-21,0.018769303872653836,6,1,8,1,4.8,5,181.0,491.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,False,245.5,64.5,1,0,0,0,3,19,11,0.0
1175,42329117,2021-03-19,2021-03-21,0.022570681872178665,4,1,4,1,4.88,34,258.0,616.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,308.0,50.0,2,0,0,0,3,19,11,0.0
1176,39855974,2021-03-05,2021-03-07,0.03183654074602043,4,1,3,1,4.85,27,131.0,342.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,False,171.0,40.0,1,0,0,0,3,5,9,0.0
1177,46045251,2021-04-09,2021-04-11,0.05702066999287242,4,2,2,2,4.38,13,279.0,558.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,False,279.0,0.0,0,0,0,0,4,9,14,0.0
1178,18055533,2021-01-29,2021-01-31,0.08885721073889286,5,2,2,1,4.76,25,296.0,742.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,True,371.0,75.0,0,1,0,0,1,29,4,0.0
1179,47586746,2021-02-19,2021-02-21,0.0021382751247327157,6,1,1,1,5.0,4,203.0,525.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,False,262.5,59.5,1,0,0,0,2,19,7,0.0
1180,47031517,2021-04-23,2021-04-25,0.05702066999287242,2,1,2,1,5.0,17,206.0,411.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,True,205.5,59.5,0,0,0,0,4,23,16,0.0
1181,47052142,2021-02-19,2021-02-21,0.000950344499881207,6,2,3,2,5.0,3,400.0,799.0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,False,399.5,59.5,0,0,0,0,2,19,7,0.0
1182,30789497,2021-04-02,2021-04-04,0.05702066999287242,4,1,2,1,4.96,82,348.0,696.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,False,348.0,0.0,0,0,1,0,4,2,13,13.0
1183,39340265,2021-03-26,2021-03-28,0.001663102874792112,6,3,4,4,4.93,56,685.0,1369.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,False,684.5,0.0,0,0,0,0,3,26,12,0.0
1184,40720603,2021-02-19,2021-02-21,0.010453789498693276,3,1,2,1,4.71,21,150.0,450.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,False,225.0,75.0,0,0,0,0,2,19,7,0.0
1185,39392052,2021-03-26,2021-03-28,0.009028272748871465,13,3,9,2,4.92,25,559.0,1267.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,True,633.5,74.5,0,0,0,0,3,26,12,0.0
1186,46461344,2021-03-26,2021-03-28,0.018769303872653836,6,1,8,1,4.8,5,181.0,491.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,False,245.5,64.5,0,0,0,0,3,26,12,0.0
1187,41493308,2021-03-26,2021-03-28,0.01235447849845569,4,1,2,1,4.63,8,111.0,342.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,False,171.0,60.0,0,0,0,0,3,26,12,0.0
1188,45222834,2021-03-26,2021-03-28,0.001900688999762414,5,2,3,3,4.86,21,528.0,1255.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,False,627.5,99.5,0,0,0,0,3,26,12,0.0
1189,32122547,2021-03-26,2021-03-28,0.018294131622713233,4,1,3,1,4.72,135,123.0,246.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,False,123.0,0.0,0,0,0,0,3,26,12,0.0
1190,42329117,2021-03-05,2021-03-07,0.022570681872178665,4,1,4,1,4.88,34,258.0,616.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,308.0,50.0,0,0,0,0,3,5,9,0.0
1191,20283404,2021-04-23,2021-04-25,0.08885721073889286,4,1,2,1,4.75,36,327.0,784.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,False,392.0,65.0,0,1,0,0,4,23,16,0.0
1192,31436143,2021-02-19,2021-02-21,0.08885721073889286,4,1,2,1,4.89,35,313.0,756.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,False,378.0,65.0,0,1,0,0,2,19,7,0.0
1193,39704194,2021-03-12,2021-03-14,0.03349964362081254,2,1,1,1,4.86,42,145.0,399.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,False,199.5,54.5,1,0,0,0,3,12,10,0.0
1194,3957295,2021-02-19,2021-02-21,0.042765502494654314,4,1,2,1,4.63,144,320.0,639.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,False,319.5,54.5,0,0,0,0,2,19,7,0.0
1195,29258338,2021-02-19,2021-02-21,0.00688999762413875,9,3,4,2,4.82,11,243.0,636.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,False,318.0,75.0,0,0,0,0,2,19,7,0.0
1196,42226939,2021-03-26,2021-03-28,0.00688999762413875,4,1,2,1,4.71,17,106.0,331.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,False,165.5,59.5,0,0,0,0,3,26,12,0.0
1197,42642255,2021-03-19,2021-03-21,0.014492753623188406,4,1,2,1,4.64,14,89.0,278.0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,False,139.0,50.0,0,0,0,0,3,19,11,0.0
1198,39763299,2021-02-26,2021-02-28,0.06319790924210027,3,1,2,1,4.65,51,108.0,296.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,False,148.0,40.0,1,0,0,0,2,26,8,0.0
1199,37515283,2021-02-19,2021-02-21,0.029460679496317414,10,3,6,2,4.9,21,378.0,628.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,False,314.0,40.0,0,0,0,0,2,19,7,0.0
1200,26355778,2021-03-12,2021-03-14,0.011879306248515086,6,2,2,2,5.0,50,221.0,582.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,291.0,70.0,1,0,0,0,3,12,10,0.0
1201,38671412,2021-02-12,2021-02-14,0.042765502494654314,6,2,3,1,4.78,23,465.0,1129.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,True,564.5,99.5,1,0,0,0,2,12,6,0.0
1202,31518817,2021-02-19,2021-02-21,0.05203136136849608,6,1,0,1,4.62,79,137.0,274.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,False,137.0,0.0,1,0,0,0,2,19,7,0.0
1203,44738972,2021-02-19,2021-02-21,0.08885721073889286,4,1,1,1,4.83,12,131.0,342.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,False,171.0,40.0,0,1,0,0,2,19,7,0.0
1204,42401570,2021-03-19,2021-03-21,0.018769303872653836,6,1,4,1,4.8,5,178.0,456.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,228.0,50.0,1,0,0,0,3,19,11,0.0
1205,16000395,2021-02-19,2021-02-21,0.0021382751247327157,12,3,10,3,4.81,52,713.0,1426.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,713.0,0.0,0,0,0,0,2,19,7,0.0
1206,45103816,2021-03-12,2021-03-14,0.018769303872653836,6,2,3,1,4.83,30,146.0,321.0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,False,160.5,14.5,0,0,0,0,3,12,10,0.0
1207,47114796,2021-03-26,2021-03-28,0.0014255167498218105,5,1,3,1,4.8,5,167.0,434.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,False,217.0,50.0,0,0,0,0,3,26,12,0.0
1208,16256715,2021-03-19,2021-03-21,0.042765502494654314,6,3,4,2,4.81,59,229.0,548.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,False,274.0,45.0,0,0,0,0,3,19,11,0.0
1209,46052240,2021-03-26,2021-03-28,0.026847232121644096,4,1,2,1,5.0,5,184.0,518.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,False,259.0,75.0,0,0,0,0,3,26,12,0.0
1210,36237903,2021-03-05,2021-03-07,0.03183654074602043,4,1,3,1,4.72,36,149.0,297.0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,False,148.5,75.0,0,0,0,0,3,5,9,0.0
1211,36032633,2021-02-26,2021-02-28,0.08885721073889286,5,3,4,1,4.81,48,320.0,639.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,True,319.5,75.0,0,1,0,0,2,26,8,0.0
1212,15080287,2021-04-16,2021-04-18,0.08885721073889286,2,1,1,1,4.89,167,183.0,527.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,False,263.5,80.5,0,1,0,0,4,16,15,0.0
1213,30282988,2021-03-12,2021-03-14,0.0042765502494654314,3,1,2,1,4.89,9,240.0,479.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,False,239.5,80.5,0,0,0,0,3,12,10,0.0
1214,39610645,2021-03-19,2021-03-21,0.08885721073889286,4,1,2,1,4.88,81,545.0,1210.0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,False,605.0,60.0,0,1,0,0,3,19,11,0.0
1215,22469373,2021-03-12,2021-03-14,0.009978617248752673,6,1,6,1,4.63,38,103.0,205.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,102.5,60.0,1,0,0,0,3,12,10,0.0
1216,38672853,2021-03-12,2021-03-14,0.022570681872178665,3,1,3,1,4.94,65,211.0,502.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,251.0,40.0,2,0,0,0,3,12,10,0.0
1217,45020057,2021-02-19,2021-02-21,0.06319790924210027,4,1,1,1,4.89,27,344.0,818.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,False,409.0,65.0,0,0,0,0,2,19,7,0.0
1218,24115709,2021-03-12,2021-03-14,0.08885721073889286,3,1,4,1,4.95,105,161.0,417.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,False,208.5,47.5,0,1,0,0,3,12,10,0.0
1219,45020057,2021-02-26,2021-02-28,0.06319790924210027,4,1,1,1,4.89,27,344.0,818.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,False,409.0,65.0,0,0,0,0,2,26,8,0.0
1220,22868881,2021-03-12,2021-03-14,0.022570681872178665,6,1,3,1,4.89,46,200.0,399.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,False,199.5,65.0,0,0,0,0,3,12,10,0.0
1221,47021279,2021-04-02,2021-04-04,0.026847232121644096,3,1,1,1,5.0,7,252.0,584.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,292.0,40.0,1,0,1,0,4,2,13,13.0
1222,46875225,2021-02-26,2021-02-28,0.0030886196246139226,10,3,8,2,4.43,7,348.0,696.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,False,348.0,0.0,0,0,0,0,2,26,8,0.0
1223,24115709,2021-01-29,2021-01-31,0.08885721073889286,3,1,4,1,4.95,104,154.0,403.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,False,201.5,47.5,0,1,0,0,1,29,4,0.0
1224,32473078,2021-02-19,2021-02-21,0.08885721073889286,5,1,4,1,4.82,17,278.0,696.0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,False,348.0,70.0,0,1,0,0,2,19,7,0.0
1225,47474766,2021-03-26,2021-03-28,0.012116892373485389,4,2,3,2,5.0,3,181.0,510.0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,False,255.0,74.0,0,0,0,0,3,26,12,0.0
1226,47138268,2021-03-12,2021-03-14,0.05702066999287242,4,1,2,1,5.0,9,263.0,605.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,False,302.5,39.5,0,0,0,0,3,12,10,0.0
1227,40050562,2021-02-26,2021-02-28,0.006652411499168448,8,2,4,2,4.76,25,470.0,1139.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,False,569.5,99.5,0,0,0,0,2,26,8,0.0
1228,31054939,2021-03-05,2021-03-07,0.001900688999762414,10,2,7,2,4.75,20,286.0,571.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,285.5,99.5,0,0,0,0,3,5,9,0.0
1229,38672196,2021-03-19,2021-03-21,0.022570681872178665,3,1,1,1,4.87,30,211.0,502.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,251.0,40.0,2,0,0,0,3,19,11,0.0
1230,37830479,2021-02-26,2021-02-28,0.0007127583749109052,12,3,12,2,5.0,6,492.0,1164.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,True,582.0,90.0,0,0,0,0,2,26,8,0.0
1231,46197271,2021-03-19,2021-03-21,0.0030886196246139226,8,3,5,2,5.0,10,457.0,913.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,456.5,90.0,0,0,0,0,3,19,11,0.0
1232,30936409,2021-03-05,2021-03-07,0.010453789498693276,2,1,1,1,4.93,69,245.0,580.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,True,290.0,45.0,0,0,0,0,3,5,9,0.0
1233,39763299,2021-02-26,2021-02-28,0.06319790924210027,3,1,2,1,4.65,51,108.0,296.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,False,148.0,40.0,1,0,0,0,2,26,8,0.0
1234,41904559,2021-03-12,2021-03-14,0.08885721073889286,4,1,2,1,4.92,26,383.0,896.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,False,448.0,65.0,0,1,0,0,3,12,10,0.0
1235,46642800,2021-02-19,2021-02-21,0.06319790924210027,4,1,2,1,4.88,8,341.0,812.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,False,406.0,65.0,0,0,0,0,2,19,7,0.0
